date,sender_id,text,sentiment,stock_mentions,message_length,has_url
2024-11-13 04:00:22+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50700 ce above 400 trg 600-800 sl paid,Neutral,None,77,0
2024-11-13 04:00:22+00:00,-1002181950606,pay faster & get added for today's banknifty expiry special jackpot calls,Positive,None,73,0
2024-11-13 02:46:51+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-12 09:24:03+00:00,-1002181950606,with fees refund challenge new heor zero trade giving in paid channel risk 4k & profit 40k ready,Positive,None,96,0
2024-11-12 05:10:37+00:00,-1002181950606,btst index option lovers ❤️❤️ buy finnifty 23950 ce above 95 trg 120/170/250 sl 45 trg 1 -- 120 trg 2 -- 170 high -- 197 1.03l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,217,0
2024-11-12 05:10:37+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 24000 ce above 100 trg 170-230-300 sl paid update 1 -- 130 update 2 -- 164 64k++ profit running on just 1000 quantity can see investment growing faster,Neutral,None,199,0
2024-11-12 05:10:37+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51700 ce above 400 trg 600-800 sl paid update 1 -- 470 update 2 -- 550 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-12 05:10:37+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51600 ce above 440 trg 670-900 sl paid update 1 -- 500 update 2 -- 570 high -- 630 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-12 04:02:28+00:00,-1002181950606,btst index option lovers ❤️❤️ buy finnifty 23950 ce above 95 trg 120/170/250 sl 45 trg 1 -- 120 trg 2 -- 170 high -- 178 83k++ profit running on just 1000 quantity can see investment growing faster,Positive,None,197,0
2024-11-12 04:02:28+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51600 ce above 440 trg 670-900 sl paid,Neutral,None,77,0
2024-11-12 04:02:28+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 24000 ce above 100 trg 170-230-300 sl paid update 1 -- 130 safe traders can book rest trailing sl ✅,Positive,None,147,0
2024-11-12 04:02:28+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 782 trg 793-802 sl paid update 1 -- 785 safe traders can book rest trailing sl ✅,Positive,None,120,0
2024-11-12 04:02:28+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51700 ce above 400 trg 600-800 sl paid update 1 -- 470 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-12 04:02:28+00:00,-1002181950606,upper bale trade lelo abhi bhi muka hai bada paisa ban jayga,Neutral,None,60,0
2024-11-12 03:48:53+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11500 ce above 170 trg 240-300 sl paid,Neutral,maruti,74,0
2024-11-12 03:48:07+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 782 trg 793-802 sl paid,Neutral,None,63,0
2024-11-12 03:48:07+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51700 ce above 400 trg 600-800 sl paid,Neutral,None,77,0
2024-11-12 03:48:07+00:00,-1002181950606,btst index option lovers ❤️❤️ buy finnifty 23950 ce above 95 trg 120/170/250 sl 45 update 1 -- 110 trg 1 -- 120 high -- 126 31k++ profit running on just 1000 quantity can see investment growing faster,Positive,None,200,0
2024-11-12 03:48:07+00:00,-1002181950606,btst index option lovers ❤️❤️ buy finnifty 23950 ce above 95 trg 120/170/250 sl 45,Neutral,None,82,0
2024-11-12 02:28:27+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-11 12:46:36+00:00,-1002181950606,share market trading company™4x 1. name.......✓ 2. kitna loss hai total....✓ 3. kitna invest kroge.....✓ write this detail and send it ✍️✍️ 100% safe and trusted work ✅,Positive,None,168,0
2024-11-11 10:24:29+00:00,-1002181950606,1.92 lacs ++++ profit booked,Neutral,None,28,0
2024-11-11 07:38:38+00:00,-1002181950606,new trade getting ready pay now get entry levels,Positive,None,48,0
2024-11-11 06:03:28+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51200 ce above 420 trg 600-800 sl paid trg 1 -- 600 trg 2 -- 800 high -- 1050 all trg hit can book full 3.8l++ profit on just 1000 quantity can see investment almost double in single trade,Positive,None,227,0
2024-11-11 06:03:00+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 775 trg 790-810 sl paid update 1 -- 783 trg 1 -- 790 high -- 794 safe traders can book rest trailing sl ✅,Positive,None,145,0
2024-11-11 06:03:00+00:00,-1002181950606,whatsapp exclusive services only for exclusive members,Neutral,None,54,0
2024-11-11 05:58:46+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12450 ce above 40 trg 80-130-190 sl paid update 1 -- 60 trg 1 -- 80 high -- 94 54k++ profit running on just 1000 quantity can see investment double in single trade,Positive,midcap,214,0
2024-11-11 05:58:46+00:00,-1002181950606,with fees refund challenge new hero zero trade giving in paid channel risk 4k reward 40k ready,Positive,None,94,0
2024-11-11 05:58:46+00:00,-1002181950606,guys remember we are the only channel play for big targets & small stoploss our risk reward is always on top,Positive,None,108,0
2024-11-11 05:58:46+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 180 trg 260-400 sl paid update 1 -- 220 trg 1 -- 260 high -- 323.80 safe traders can book rest trailing sl ✅,Positive,None,168,0
2024-11-11 05:58:46+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 470 trg 680-930 sl paid update 1 -- 570 trg 1 -- 680 high -- 918 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-11-11 05:58:46+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51200 ce above 420 trg 600-800 sl paid trg 1 -- 600 trg 2 -- 800 high -- 834.30 all trg hit can book full 3.8l++ profit on just 1000 quantity can see investment almost double in single trade,Positive,None,229,0
2024-11-11 05:09:26+00:00,-1002181950606,with fees refund challenge new hero zero trade sharing in our paid channel risk 4k & profit 40k ready,Positive,None,101,0
2024-11-11 05:09:25+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 180 trg 260-400 sl paid update 1 -- 220 trg 1 -- 260 high -- 309.55 safe traders can book rest trailing sl ✅,Positive,None,168,0
2024-11-11 05:09:25+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 470 trg 680-930 sl paid update 1 -- 570 trg 1 -- 680 high -- 837 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-11-11 05:09:25+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51200 ce above 420 trg 600-800 sl paid update 1 -- 520 trg 1 -- 600 high -- 765 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-11-11 05:09:25+00:00,-1002181950606,in paid channel again rocking form the bottom,Neutral,None,45,0
2024-11-11 04:33:48+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 470 trg 680-930 sl paid update 1 -- 570 trg 1 -- 680 high -- 698.10 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-11 04:33:07+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51200 ce above 420 trg 600-800 sl paid update 1 -- 520 trg 1 -- 600 high -- 620 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-11-11 04:32:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 180 trg 260-400 sl paid update 1 -- 210 update 2 -- 230 high -- 245 safe traders can book rest trailing sl ✅,Positive,None,168,0
2024-11-11 04:27:45+00:00,-1002181950606,with fees refund challenge new hero zero trade sharing in our paid channel risk 4k & profit 40k ready,Positive,None,101,0
2024-11-11 04:08:07+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51200 ce above 420 trg 600-800 sl paid update 1 -- 490 update 2 -- 540 high -- 592.95 safe traders can book rest trailing sl ✅,Positive,None,165,0
2024-11-11 04:07:36+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 470 trg 680-930 sl paid update 1 -- 550 update 2 -- 600 high -- 667 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-11 04:07:12+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 470 trg 680-930 sl paid update 1 -- 550 update 2 -- 577 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-11 04:06:21+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11500 ce above 190 trg 270-330 sl paid update 1 -- 220 update 2 -- 234 safe traders can book rest trailing sl ✅,Positive,maruti,147,0
2024-11-11 04:05:57+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 775 trg 790-810 sl paid update 1 -- 783 update 2 -- 788 safe traders can book rest trailing sl ✅,Positive,None,136,0
2024-11-11 04:03:17+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51200 ce above 420 trg 600-800 sl paid update 1 -- 490 update 2 -- 540 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-11 04:02:51+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 180 trg 260-400 sl paid update 1 -- 210 safe traders can book rest trailing sl ✅,Positive,None,140,0
2024-11-11 04:02:28+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 470 trg 680-930 sl paid update 1 -- 550 update 2 -- 600 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-11 03:57:26+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 470 trg 680-930 sl paid update 1 -- 550 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-11 03:57:26+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12450 ce above 40 trg 80-130-190 sl paid update 1 -- 57 safe traders can book rest trailing sl ✅,Positive,midcap,147,0
2024-11-11 03:57:26+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11500 ce above 190 trg 270-330 sl paid update 1 -- 220 safe traders can book rest trailing sl ✅,Positive,maruti,131,0
2024-11-11 03:57:26+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 775 trg 790-810 sl paid update 1 -- 783 safe traders can book rest trailing sl ✅,Positive,None,120,0
2024-11-11 03:57:26+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51200 ce above 420 trg 600-800 sl paid update 1 -- 490 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-11 03:57:26+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 180 trg 260-400 sl paid,Neutral,None,83,0
2024-11-11 03:57:26+00:00,-1002181950606,upper bale trade lelo quick bada paisa ban jayga,Positive,None,48,0
2024-11-11 03:57:26+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 470 trg 680-930 sl paid,Neutral,None,77,0
2024-11-11 03:48:50+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12450 ce above 40 trg 80-130-190 sl paid,Neutral,midcap,91,0
2024-11-11 03:48:24+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11500 ce above 190 trg 270-330 sl paid,Neutral,maruti,74,0
2024-11-11 03:48:24+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 775 trg 790-810 sl paid,Neutral,None,63,0
2024-11-11 03:48:24+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51200 ce above 420 trg 600-800 sl paid,Neutral,None,77,0
2024-11-11 03:07:14+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-09 02:45:10+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-08 14:40:22+00:00,-1002181950606,"__ ⭐️ ✔️ & ️ ☄️ : / + -% & ⭐️, , , , upstox all ☄️☄️☄️☄️☄️",Negative,None,58,0
2024-11-08 09:18:47+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11400 ce above 150 trg 220-290 sl paid update 1 -- 170 update 2 -- 190 high -- 202.15 safe traders can book rest trailing sl ✅,Positive,maruti,162,0
2024-11-08 09:10:12+00:00,-1002181950606,with fees refund challenge new hero zero trade giving in paid channel if pay now get entry levels risk 4k profit 40k ready,Positive,None,122,0
2024-11-08 07:54:31+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51600 ce above 380 trg 600-800 sl paid update 1 -- 440 update 2 -- 510 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-08 07:50:11+00:00,-1002181950606,pure hero zero index option lovers ❤️❤️ buy sensex 79400 ce above 43 trg 120-190-270 sl 00 update 1 -- 80 trg 1-- 120 high -- 130 8l++ profit running on just 1000 quantity can see investment almost triple in just 10k quantity,Positive,"sensex, nse",225,0
2024-11-08 07:49:31+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51600 ce above 380 trg 600-800 sl paid update 1 -- 440 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-08 07:49:31+00:00,-1002181950606,with fees refund challenge new hero zero trade giving in paid channel if pay now get entry levels risk 4k profit 40k ready,Positive,None,122,0
2024-11-08 07:07:31+00:00,-1002181950606,pure hero zero index option lovers ❤️❤️ buy sensex 79400 ce above 43 trg 120-190-270 sl 00 update 1 -- 70 update 2 -- 93 5l++ profit running on just 1000 quantity can see investment more then double on just 10k quantity,Positive,"sensex, nse",219,0
2024-11-08 07:07:31+00:00,-1002181950606,pure hero zero index option lovers ❤️❤️ buy sensex 79400 ce above 43 trg 120-190-270 sl 00 update 1 -- 70 safe traders can book rest trailing sl ✅,Positive,"sensex, nse",146,0
2024-11-08 07:07:31+00:00,-1002181950606,with fees refund challenge new hero zero trade giving in paid channel if pay now get entry levels risk 4k profit 40k ready,Positive,None,122,0
2024-11-08 07:06:23+00:00,-1002181950606,pure hero zero index option lovers ❤️❤️ buy sensex 79400 ce above 43 trg 120-190-270 sl 00 update 1 -- 70 safe traders can book rest trailing sl ✅,Positive,"sensex, nse",146,0
2024-11-08 07:06:23+00:00,-1002181950606,with fees refund challenge new hero zero trade giving in paid channel if pay now get entry levels risk 4k profit 40k ready,Positive,None,122,0
2024-11-08 06:57:44+00:00,-1002181950606,pure hero zero index option lovers ❤️❤️ buy sensex 79400 ce above 43 trg 120-190-270 sl 00,Positive,"sensex, nse",90,0
2024-11-08 06:57:44+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11400 ce above 150 trg 220-290 sl paid update 1 -- 170 update 2 -- 190 safe traders can book rest trailing sl ✅,Positive,maruti,147,0
2024-11-08 06:57:43+00:00,-1002181950606,with fees refund challenge new hero zero trade giving in paid channel if pay now get entry levels risk 4k profit 40k ready,Positive,None,122,0
2024-11-08 05:25:07+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 380 trg 600-800 sl paid,Neutral,None,77,0
2024-11-08 04:55:38+00:00,-1002181950606,with fees refund challenge new hero zero trade giving in paid channel if pay now get entry levels risk 4k profit 40k ready,Positive,None,122,0
2024-11-08 04:55:38+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy 79900 ce above 78 trg 140-220-320 sl paid trg 1 -- 140 trg 2 -- 220 high -- 233 1.55l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,215,0
2024-11-08 04:55:38+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51700 ce above 420 trg 600-800 sl paid update 1 -- 480 update 2 -- 540 high -- 590 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-08 04:55:38+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 360 trg 530-720 sl paid update 1 -- 420 update 2 -- 480 high -- 523 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-08 04:55:38+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 799 trg 820-835 sl paid update 1 -- 806 update 2 -- 810.30 safe traders can book rest trailing sl ✅,Positive,None,139,0
2024-11-08 04:13:21+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 799 trg 820-835 sl paid update 1 -- 806 update 2 -- 808.75 safe traders can book rest trailing sl ✅,Positive,None,139,0
2024-11-08 04:13:21+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51700 ce above 420 trg 600-800 sl paid update 1 -- 480 update 2 -- 540 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-08 04:13:21+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 360 trg 530-720 sl paid update 1 -- 420 update 2 -- 480 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-08 04:13:21+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy 79900 ce above 78 trg 140-220-320 sl paid update 1 -- 110 trg 1 -- 140 high -- 178 1l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,215,0
2024-11-08 04:13:21+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 360 trg 530-720 sl paid update 1 -- 420 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-08 04:13:21+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy 79900 ce above 78 trg 140-220-320 sl paid update 1 -- 110 safe traders can book rest trailing sl ✅,Positive,None,137,0
2024-11-08 04:13:21+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11400 ce above 150 trg 220-290 sl paid update 1 -- 170 safe traders can book rest trailing sl ✅,Positive,maruti,131,0
2024-11-08 04:13:21+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 799 trg 820-835 sl paid update 1 -- 806 safe traders can book rest trailing sl ✅,Positive,None,120,0
2024-11-08 04:13:21+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51700 ce above 420 trg 600-800 sl paid update 1 -- 480 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-08 04:13:21+00:00,-1002181950606,upper able trade lelo abhi bhi bol rha hu bada paisa ban jayga,Positive,None,62,0
2024-11-08 04:13:21+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 360 trg 530-720 sl paid,Neutral,None,77,0
2024-11-08 04:13:21+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy 79900 ce above 78 trg 140-220-320 sl paid,Neutral,None,80,0
2024-11-08 04:13:21+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11400 ce above 150 trg 220-290 sl paid,Neutral,maruti,74,0
2024-11-08 04:13:21+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 799 trg 820-835 sl paid,Neutral,None,63,0
2024-11-08 04:13:21+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51700 ce above 420 trg 600-800 sl paid,Neutral,None,77,0
2024-11-08 01:39:40+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-07 17:38:53+00:00,-1002181950606,"__ ⭐️ ✔️ & ️ ☄️ : / + -% & ⭐️, , , , upstox all ☄️☄️☄️☄️☄️",Negative,None,58,0
2024-11-07 10:30:01+00:00,-1002181950606,new joining start,Positive,None,17,0
2024-11-07 07:56:25+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52100 ce above 370 trg 520-670-850 sl 270 update 1 -- 440 safe traders can book rest trailing sl ✅,Positive,None,137,0
2024-11-07 07:56:25+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52100 ce above 370 trg 520-670-850 sl 270,Neutral,None,80,0
2024-11-07 06:13:54+00:00,-1002181950606,new hero zero trade giving with high conviction risk 4k & profit 40k ready pay now get entry levels,Positive,None,99,0
2024-11-07 06:13:54+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52100 ce above 370 trg 520-670-850 sl paid update 1 -- 430 update 2 -- 490 safe traders can book rest trailing sl ✅,Positive,None,154,0
2024-11-07 06:13:54+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52100 ce above 370 trg 520-670-850 sl paid update 1 -- 430 safe traders can book rest trailing sl ✅,Positive,None,138,0
2024-11-07 04:33:15+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24150 ce above 100 trg 230-340-450 sl paid,Neutral,None,87,0
2024-11-07 04:33:15+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52100 ce above 370 trg 520-670-850 sl paid,Neutral,None,81,0
2024-11-07 04:09:18+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24350 ce above 60 trg 140-220-300 sl paid,Neutral,None,86,0
2024-11-07 04:09:17+00:00,-1002181950606,upper bale trade lelo dips pr bada paisa banne ka chance hai,Neutral,None,60,0
2024-11-07 04:09:17+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52500 ce above 350 trg 520-700 sl paid,Neutral,None,77,0
2024-11-07 04:09:17+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24400 ce above 70 trg 130-200-270 sl paid,Neutral,None,86,0
2024-11-07 04:09:17+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 7000 ce above 160 trg 230-300 sl paid,Neutral,None,77,0
2024-11-07 04:09:17+00:00,-1002181950606,future lovers ❤️ buy dlf future above 827 trg 840-855 sl paid,Neutral,None,61,0
2024-11-07 04:09:17+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52400 ce above 400 trg 600-800 sl paid,Neutral,None,77,0
2024-11-07 03:08:45+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-06 13:40:03+00:00,-1002181950606,"__ ⭐️ ✔️ & ️ ☄️ : / + -% & ⭐️, , , , upstox all ☄️☄️☄️☄️☄️",Negative,None,58,0
2024-11-06 10:05:21+00:00,-1002181950606,share market trading company™4x 1. name.......✓ 2. kitna loss hai total....✓ 3. kitna invest kroge.....✓ write this detail and send it ✍️✍️ 100% safe and trusted work ✅,Positive,None,168,0
2024-11-06 10:04:58+00:00,-1002181950606,,Neutral,None,0,0
2024-11-06 06:06:18+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24300 ce above 90 trg 160-230-300 sl paid update 1 -- 110 update 2 -- 135 high -- 150 60k++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,None,222,0
2024-11-06 06:06:18+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 410 trg 650-850 sl paid update 1 -- 470 update 2 -- 550 high -- 600 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-06 05:56:10+00:00,-1002181950606,new trade giving risk 4k profit 40k with 100% fees refund challange aj pay krke nhi liya to regret hoga abhi bhi bol rha hu,Positive,None,123,0
2024-11-06 05:25:55+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24300 ce above 90 trg 160-230-300 sl paid update 1 -- 110 update 2 -- 135 45k++ profit running on just 1000 quantity can see investment growing faster,Neutral,None,195,0
2024-11-06 05:25:55+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 410 trg 650-850 sl paid update 1 -- 470 update 2 -- 550 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-06 05:12:52+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24300 ce above 90 trg 160-230-300 sl paid update 1 -- 110 safe traders can book rest trailing sl ✅,Positive,None,143,0
2024-11-06 05:12:52+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 410 trg 650-850 sl paid update 1 -- 470 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-06 05:08:12+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 24300 ce above 90 trg 160-230-300 sl paid,Neutral,None,86,0
2024-11-06 05:08:12+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51800 ce above 410 trg 650-850 sl paid,Neutral,None,77,0
2024-11-06 04:18:45+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 807 trg 822-840 sl paid update 1 -- 815 trg 1 -- 822 high -- 822.85 safe traders can book rest trailing sl ✅,Positive,None,148,0
2024-11-06 04:18:45+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11900 ce above 190 trg 260-330 sl paid update 1 -- 220 update 2 -- 242 safe traders can book rest trailing sl ✅,Positive,maruti,147,0
2024-11-06 04:18:45+00:00,-1002181950606,intraday + btst hero zero index option lovers ❤️❤️ buy nifty 24000 ce above 140 trg 250-350-450 sl paid trg 1 -- 250 trg 2 -- 350 high -- 362.35 2.2l++ profit running on just 1000 quantity can see investment almost triple in single trade,Positive,None,237,0
2024-11-06 04:18:45+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52100 ce above 360 trg 530-720 sl paid update 1 -- 430 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-06 04:18:45+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 52700 ce above 90 trg 160-230-300 sl paid update 1 -- 120 safe traders can book rest trailing sl ✅,Positive,None,147,0
2024-11-06 04:18:44+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11900 ce above 190 trg 260-330 sl paid update 1 -- 220 safe traders can book rest trailing sl ✅,Positive,maruti,131,0
2024-11-06 04:18:44+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 807 trg 822-840 sl paid update 1 -- 812 update 2 -- 818 high -- 821.25 safe traders can book rest trailing sl ✅,Positive,None,151,0
2024-11-06 04:18:44+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52000 ce above 390 trg 600-800 sl paid update 1 -- 450 update 2 -- 515 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-06 04:18:44+00:00,-1002181950606,btst index option lovers ❤️❤️ buy banknifty 51900ce above 390 trg 600-800 sl 300 update 1 -- 500 trg 1 -- 600 high -- 602 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-06 04:18:44+00:00,-1002181950606,upper bale trade lelo abhi bhi muka hai bada paisa ban jayga,Neutral,None,60,0
2024-11-06 04:18:44+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52100 ce above 360 trg 530-720 sl paid,Neutral,None,77,0
2024-11-06 04:18:44+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 52700 ce above 90 trg 160-230-300 sl paid,Neutral,None,90,0
2024-11-06 04:18:44+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11900 ce above 190 trg 260-330 sl paid,Neutral,maruti,74,0
2024-11-06 04:18:44+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 807 trg 822-840 sl paid,Neutral,None,63,0
2024-11-06 04:18:44+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 52000 ce above 390 trg 600-800 sl paid,Neutral,None,77,0
2024-11-06 04:18:44+00:00,-1002181950606,this is how our conviction works,Neutral,None,32,0
2024-11-06 04:18:44+00:00,-1002181950606,btst index option lovers ❤️❤️ buy banknifty 51900ce above 390 trg 600-800 sl 300,Neutral,None,80,0
2024-11-06 04:18:44+00:00,-1002181950606,banknifty expiry today we are experts in hero zero calls with % accuracy pay now get added now,Neutral,None,94,0
2024-11-06 02:38:57+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-05 15:54:37+00:00,-1002181950606,,Neutral,None,0,0
2024-11-05 10:14:48+00:00,-1002181950606,2 lacs ++++ profit booked,Neutral,None,25,0
2024-11-05 10:14:48+00:00,-1002181950606,1.23 lacs +++ profit booked,Neutral,None,27,0
2024-11-05 10:14:46+00:00,-1002181950606,btst index option lovers ❤️❤️ buy banknifty 51900ce above 390 trg 600-800 sl 300 update 1 -- 450 safe traders can book rest trailing sl ✅,Positive,None,137,0
2024-11-05 10:14:45+00:00,-1002181950606,btst index option lovers ❤️❤️ buy banknifty 51900ce above 390 trg 600-800 sl 300,Neutral,None,80,0
2024-11-05 07:59:54+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51100 ce above 390 trg 600-800 sl paid update 1 -- 500 trg 1 -- 600 high -- 775.50 safe traders can book rest trailing sl ✅,Positive,None,162,0
